date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2016-07-01 00:00:00,5.827000141143799,2.009000062942505,1.5989999771118164,0.4620000123977661,4.203000068664552,1.3400000333786009,30.5310001373291
2016-07-01 01:00:00,5.692999839782715,4.5251000106334685,1.4919999837875366,0.4259999990463257,4.142000198364259,1.371000051498413,27.78700065612793
2016-07-01 02:00:00,5.1570000648498535,1.741000056266785,1.2790000438690186,0.3549999892711639,3.776999950408936,1.218000054359436,27.78700065612793
2016-07-01 03:00:00,5.090000152587892,1.9420000314712524,1.2790000438690186,0.3910000026226044,3.2895700097084046,1.2790000438690186,25.04400062561035
2016-07-01 04:00:00,5.357999801635742,1.9420000314712524,1.4919999837875366,2.149519997835159,3.868000030517578,1.2790000438690186,21.947999954223643
2016-07-01 05:00:00,5.625999927520752,2.1429998874664307,1.5279999971389768,2.149519997835159,4.051000118255615,1.371000051498413,21.173999786376957
2016-07-01 06:00:00,7.166999816894531,4.5251000106334685,2.131999969482422,0.7820000052452087,5.026000022888184,1.8580000400543213,22.79199981689453
2016-07-01 07:00:00,7.434999942779541,4.5251000106334685,2.309999942779541,1.031000018119812,5.086999893188477,1.7823900008201599,23.143999099731445
2016-07-01 08:00:00,9.296100034713746,3.013999938964844,2.45199990272522,2.149519997835159,2.9549999237060547,1.7823900008201599,21.66699981689453
2016-07-01 09:00:00,9.296100034713746,2.5450000762939453,5.700559983253479,0.8169999718666077,2.6800000667572017,1.371000051498413,17.445999145507812
2016-07-01 10:00:00,4.956999778747559,2.5450000762939453,7.577544212341309,0.8529999852180481,2.728104591369629,1.4919999837875366,19.97900009155273
2016-07-01 11:00:00,5.760000228881836,2.5450000762939453,2.203000068664551,0.8529999852180481,2.7340407371520996,1.521593689918518,20.11899948120117
2016-07-01 12:00:00,5.716029167175293,2.5450000762939453,1.812000036239624,0.8529999852180481,2.8329999446868896,1.5316441059112549,19.20499992370605
2016-07-01 13:00:00,4.689000129699707,2.678999900817871,1.7769999504089355,1.24399995803833,2.761371374130249,1.6139999628067017,18.57200050354004
2016-07-01 14:00:00,5.860476493835449,2.9470000267028813,7.699955940246582,1.350000023841858,2.559000015258789,1.4320000410079956,19.55599975585937
