date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2016-07-01 00:00:00,5.827000141143799,2.009000062942505,1.5989999771118164,0.4620000123977661,4.203000068664552,1.3400000333786009,30.5310001373291
2016-07-01 01:00:00,5.692999839782715,1.904688788183194,1.4919999837875366,0.4259999990463257,4.142000198364259,1.371000051498413,27.78700065612793
2016-07-01 02:00:00,5.1570000648498535,1.741000056266785,1.2790000438690186,0.3549999892711639,3.776999950408936,1.218000054359436,27.78700065612793
2016-07-01 03:00:00,5.090000152587892,1.9420000314712524,1.2790000438690186,0.3910000026226044,0.13336766457668858,1.2790000438690186,25.04400062561035
2016-07-01 04:00:00,5.357999801635742,1.9420000314712524,1.4919999837875366,-0.26872549497591436,3.868000030517578,1.2790000438690186,21.947999954223643
2016-07-01 05:00:00,5.625999927520752,2.1429998874664307,1.5279999971389768,-0.9705377308798547,4.051000118255615,1.371000051498413,21.173999786376957
2016-07-01 06:00:00,7.166999816894531,3.2019976855509853,2.131999969482422,0.7820000052452087,5.026000022888184,1.8580000400543213,22.79199981689453
2016-07-01 07:00:00,7.434999942779541,0.5977456156723109,2.309999942779541,1.031000018119812,5.086999893188477,0.9619894969394801,23.143999099731445
2016-07-01 08:00:00,11.583120258831743,3.013999938964844,2.45199990272522,-2.0398914942563997,2.9549999237060547,0.9617325137663688,21.66699981689453
2016-07-01 09:00:00,9.818882759579736,2.5450000762939453,9.538581260355517,0.8169999718666077,2.6800000667572017,1.371000051498413,17.445999145507812
2016-07-01 10:00:00,4.956999778747559,2.5450000762939453,7.207075202644804,0.8529999852180481,2.3789580132723143,1.4919999837875366,19.97900009155273
2016-07-01 11:00:00,5.760000228881836,2.5450000762939453,2.203000068664551,0.8529999852180481,2.2945497462878626,1.0403917538369367,20.11899948120117
2016-07-01 12:00:00,7.130707899126914,2.5450000762939453,1.812000036239624,0.8529999852180481,2.8329999446868896,0.8008387668419278,19.20499992370605
2016-07-01 13:00:00,4.689000129699707,2.678999900817871,1.7769999504089355,1.24399995803833,0.8195224227283733,1.6139999628067017,18.57200050354004
2016-07-01 14:00:00,9.330162554417084,2.9470000267028813,7.410842575297595,1.350000023841858,2.559000015258789,1.4320000410079956,19.55599975585937
2016-07-01 15:00:00,5.090000152587892,3.1480000019073486,2.486999988555908,1.350000023841858,1.5101879508906113,1.5230000019073486,17.305000305175778
2016-07-01 16:00:00,4.2199997901916495,2.4110000133514404,1.7059999704360962,0.7820000052452087,2.61899995803833,1.4919999837875366,19.48600006103516
2016-07-01 17:00:00,7.143870911664176,2.344000101089477,1.6349999904632568,0.7110000252723694,3.075999975204468,1.4919999837875366,19.13400077819824
2016-07-01 18:00:00,5.625999927520752,2.880000114440918,2.5230000019073486,1.2079999446868896,3.075999975204468,1.4919999837875366,20.68199920654297
2016-07-01 19:00:00,5.492000102996826,3.013999938964844,2.45199990272522,1.2079999446868896,3.015000104904175,1.5529999732971191,18.71199989318848
2016-07-01 20:00:00,5.357999801635742,3.013999938964844,2.45199990272522,1.2079999446868896,2.86299991607666,1.5230000019073486,17.868000030517578
2016-07-01 21:00:00,5.090000152587892,2.9470000267028813,2.38100004196167,1.2079999446868896,2.6800000667572017,0.8217750550448546,18.009000778198242
2016-07-01 22:00:00,4.822999954223633,2.9470000267028813,2.203000068664551,1.1729999780654907,1.3120567056556631,1.5230000019073486,18.009000778198242
2016-07-01 23:00:00,4.622000217437744,2.880000114440918,2.131999969482422,1.1369999647140503,2.4670000076293945,1.4919999837875366,19.76799964904785
2016-07-02 00:00:00,5.223999977111816,3.0810000896453857,2.700999975204468,-1.1649502292322884,2.437000036239624,0.9510002164005759,21.10400009155273
2016-07-02 01:00:00,5.1570000648498535,0.5977699478088632,2.878000020980835,1.350000023841858,2.345000028610229,1.4320000410079956,19.69700050354004
2016-07-02 02:00:00,5.1570000648498535,3.1480000019073486,2.878000020980835,1.4919999837875366,2.2839999198913574,0.9009227600561293,20.048999786376957
2016-07-02 03:00:00,7.138846109494696,3.285264236775827,2.9140000343322754,1.4919999837875366,2.193000078201294,1.4010000228881836,20.75200080871582
2016-07-02 04:00:00,8.676873348285955,3.0810000896453857,2.45199990272522,1.4919999837875366,2.193000078201294,1.4010000228881836,21.38500022888184
2016-07-02 05:00:00,5.425000190734863,3.282000064849853,3.0920000076293945,1.7059999704360962,2.437000036239624,1.462000012397766,22.229999542236328
2016-07-02 06:00:00,5.492000102996826,3.282000064849853,2.5230000019073486,1.4919999837875366,2.984999895095825,1.462000012397766,20.26000022888184
2016-07-02 07:00:00,5.625999927520752,2.082159902397639,2.486999988555908,1.4919999837875366,3.075999975204468,1.5230000019073486,21.10400009155273
2016-07-02 08:00:00,5.559000015258789,3.282000064849853,2.594000101089477,1.6699999570846558,2.924000024795532,1.5230000019073486,20.61199951171875
2016-07-02 09:00:00,3.99288429879104,0.2489856117772018,2.559000015258789,1.5640000104904177,2.6800000667572017,1.462000012397766,18.36100006103516
2016-07-02 10:00:00,9.913000106811523,4.956999778747559,6.644999980926514,3.3050000667572017,3.0460000038146973,1.5529999732971191,20.96299934387207
2016-07-02 11:00:00,11.788000106811523,5.425000190734863,8.173000335693361,2.5230000019073486,3.686000108718872,1.6749999523162842,19.41600036621093
2016-07-02 12:00:00,9.645000457763672,4.956999778747559,6.751999855041504,-2.034655258622635,3.1070001125335693,1.8279999494552608,20.82299995422364
2016-07-02 13:00:00,10.381999969482422,5.760000228881836,7.461999893188477,2.559000015258789,2.984999895095825,1.7669999599456787,20.190000534057614
2016-07-02 14:00:00,8.77400016784668,1.7488819863695122,8.668556997016685,2.025000095367432,2.8940000534057617,1.919000029563904,21.315000534057614
2016-07-02 15:00:00,10.449000358581545,5.1570000648498535,6.965000152587893,-2.0366541208206286,2.7720000743865967,1.7359999418258667,22.018999099731445
2016-07-02 16:00:00,9.845999717712402,4.822999954223633,7.035999774932861,2.664999961853028,2.8940000534057617,1.0484261639575252,20.68199920654297
2016-07-02 17:00:00,4.402252371841293,4.822999954223633,6.894000053405763,2.41599988937378,3.2290000915527344,1.7359999418258667,25.465999603271484
2016-07-02 18:00:00,10.649999618530272,4.689000129699707,6.928999900817871,2.45199990272522,3.38100004196167,1.7970000505447388,25.88800048828125
